WORD,IND_TF
机器人,0.3211009174311927
中联重科,0.16091954022988506
餐厨,0.14942528735632185
淮安,0.12643678160919541
新松,0.0856269113149847
废弃物,0.05747126436781609
收运,0.05747126436781609
垃圾处理,0.04597701149425287
一周年,0.034482758620689655
agv,0.012232415902140673
教育,0.012232415902140673
世界领先,0.011494252873563218
中西,0.011494252873563218
卓有成效,0.011494252873563218
占地约,0.011494252873563218
厂房,0.011494252873563218
厌氧,0.011494252873563218
可再生,0.011494252873563218
合用,0.011494252873563218
固体废弃物,0.011494252873563218
处理量,0.011494252873563218
工程设计,0.011494252873563218
废水处理,0.011494252873563218
控制技术,0.011494252873563218
整整,0.011494252873563218
新亮点,0.011494252873563218
昔日,0.011494252873563218
样板工程,0.011494252873563218
消化系统,0.011494252873563218
淮安市,0.011494252873563218
环卫设备,0.011494252873563218
环境工程,0.011494252873563218
环境治理,0.011494252873563218
绿色,0.011494252873563218
臭气,0.011494252873563218
致力,0.011494252873563218
荒地,0.011494252873563218
资源化,0.011494252873563218
跨入,0.011494252873563218
迈入,0.011494252873563218
重大突破,0.011494252873563218
领先水平,0.011494252873563218
中科院,0.009174311926605505
人民战争,0.009174311926605505
共用,0.009174311926605505
移动机器人,0.009174311926605505
蜕变,0.009174311926605505
适应能力,0.009174311926605505
产教,0.0061162079510703364
产研,0.0061162079510703364
内涵式,0.0061162079510703364
前三位,0.0061162079510703364
四轮驱动,0.0061162079510703364
意在,0.0061162079510703364
百姓,0.0061162079510703364
研究者,0.0061162079510703364
科技进步,0.0061162079510703364
纵向,0.0061162079510703364
零部件,0.0061162079510703364
cctv,0.0030581039755351682
mes,0.0030581039755351682
一向,0.0030581039755351682
三到,0.0030581039755351682
三轴,0.0030581039755351682
不失为,0.0030581039755351682
不辱使命,0.0030581039755351682
两三年,0.0030581039755351682
中国科学院,0.0030581039755351682
中外,0.0030581039755351682
主笔,0.0030581039755351682
九五,0.0030581039755351682
二等奖,0.0030581039755351682
五位一体,0.0030581039755351682
产业基地,0.0030581039755351682
人才资源,0.0030581039755351682
传统产业,0.0030581039755351682
低调,0.0030581039755351682
体系结构,0.0030581039755351682
使命感,0.0030581039755351682
元年,0.0030581039755351682
充分体现,0.0030581039755351682
充沛,0.0030581039755351682
八五,0.0030581039755351682
八年,0.0030581039755351682
养老,0.0030581039755351682
写作,0.0030581039755351682
冲着,0.0030581039755351682
几大,0.0030581039755351682
几支,0.0030581039755351682
刚过,0.0030581039755351682
刚过去,0.0030581039755351682
初级阶段,0.0030581039755351682
利用自身,0.0030581039755351682
前夜,0.0030581039755351682
助残,0.0030581039755351682
匠心,0.0030581039755351682
医疗卫生,0.0030581039755351682
十五,0.0030581039755351682
十余年,0.0030581039755351682
危机重重,0.0030581039755351682
及省,0.0030581039755351682
发展史,0.0030581039755351682
呼之欲出,0.0030581039755351682
商人,0.0030581039755351682
基础性,0.0030581039755351682
天花板,0.0030581039755351682
奥巴马,0.0030581039755351682
好时机,0.0030581039755351682
好比,0.0030581039755351682
婴儿,0.0030581039755351682
学科,0.0030581039755351682
工业体系,0.0030581039755351682
已超,0.0030581039755351682
开头,0.0030581039755351682
弧形,0.0030581039755351682
强壮,0.0030581039755351682
感同身受,0.0030581039755351682
懂得,0.0030581039755351682
成正比,0.0030581039755351682
所有权,0.0030581039755351682
打入,0.0030581039755351682
扔掉,0.0030581039755351682
技术设备,0.0030581039755351682
拓荒者,0.0030581039755351682
拳头产品,0.0030581039755351682
拼凑,0.0030581039755351682
掌舵者,0.0030581039755351682
推向市场,0.0030581039755351682
提高效益,0.0030581039755351682
攻克,0.0030581039755351682
新旧,0.0030581039755351682
星星之火,0.0030581039755351682
是非,0.0030581039755351682
智造,0.0030581039755351682
更要,0.0030581039755351682
更迭,0.0030581039755351682
最全,0.0030581039755351682
最前沿,0.0030581039755351682
有机,0.0030581039755351682
未果,0.0030581039755351682
样板,0.0030581039755351682
浓缩,0.0030581039755351682
湘潭,0.0030581039755351682
激光,0.0030581039755351682
燎原之势,0.0030581039755351682
爱好,0.0030581039755351682
特等奖,0.0030581039755351682
犹如,0.0030581039755351682
现身,0.0030581039755351682
理事长,0.0030581039755351682
生态型,0.0030581039755351682
电焊,0.0030581039755351682
百台,0.0030581039755351682
直属,0.0030581039755351682
科技攻关,0.0030581039755351682
科研课题,0.0030581039755351682
立项,0.0030581039755351682
等同,0.0030581039755351682
等奖项,0.0030581039755351682
线条,0.0030581039755351682
缔造,0.0030581039755351682
脉络,0.0030581039755351682
自发,0.0030581039755351682
芜湖,0.0030581039755351682
蒸汽机,0.0030581039755351682
资源共享,0.0030581039755351682
起家,0.0030581039755351682
起草,0.0030581039755351682
超前,0.0030581039755351682
路线图,0.0030581039755351682
这仅,0.0030581039755351682
通用汽车,0.0030581039755351682
那年,0.0030581039755351682
重在,0.0030581039755351682
闷头,0.0030581039755351682
隐现,0.0030581039755351682
青州,0.0030581039755351682
领航,0.0030581039755351682
驱使,0.0030581039755351682
高地,0.0030581039755351682
高性能,0.0030581039755351682
